6.338829727443766604e-01 6.383628122555692896e-02
-6.726846685899601219e-01 -1.811013551700243474e-01
1.267730843363163773e+00 3.809897271307218225e-01
-1.095989260601880899e-01 -4.802217580170090039e-01
-5.165294167247792834e-02 2.899311414967972178e-01
1.110231154596743819e+00 1.462768177574298445e+00
2.993941090541919481e-01 4.484201614848967177e-01
-2.809781395195778270e-02 3.575839107391489136e-01
1.447675705235493826e+00 1.116965123476510779e+00
-9.539784804346450597e-01 -1.243269577545213833e+00
-7.601830241723667170e-01 -7.234941696329441063e-01
-3.237170137929751834e-01 -8.582958316454850634e-01
-4.056105166188398448e-01 -7.505583420027444053e-01
1.386400540893900080e-01 -2.507332293250753574e-01
7.410549041447086482e-01 7.820575363775058575e-01
5.625373922843375230e-01 1.695001037155359769e-01
-6.286665330552224651e-01 -7.108788820313606260e-01
-5.039446457860623507e-01 -3.846234048240722569e-01
7.569222700478374088e-01 7.924873892397620301e-01
3.262185939521844991e-01 6.409539221025600808e-01
-1.527961736569250162e+00 -1.444422736640448957e+00
-3.275561421805582296e-01 -2.009504436338120092e-01
1.741423922694304238e+00 1.298487718279111247e+00
-2.800962427486143547e+00 -2.735225404079643763e+00
1.870234983654128103e+00 2.590283955327162602e+00
-5.524058568446960082e-01 -8.325112791925053379e-01
1.314723992045690570e+00 2.307104470813413410e+00
-3.205262843804000394e-01 -6.441488676781172151e-02
7.655336420188332269e-01 1.069036282295916740e+00
-2.382960230494592047e+00 -2.769678396055462510e+00
-6.325414144029710695e-01 -8.606799506628710628e-01
-1.108317053117884726e-01 1.430949059941923063e-01
-3.517849040813262329e-01 -4.448199753544784113e-02
-2.024772030117817145e+00 -2.182584407569150731e+00
1.094098668372694538e+00 1.176435839445514553e+00
4.681067620193440915e-01 4.209373769287218237e-02
-3.499108003822955504e-01 -5.488065501894529019e-01
-6.308365858337751098e-01 -5.667844507962688239e-01
3.701624756853746367e-01 -1.858518299157786435e-01
7.070398170837484120e-01 -1.794077010961174778e-01
-2.435738556618380013e+00 -2.445974795227531029e+00
2.408620661574810473e+00 2.250467311100931678e+00
-1.187700988119566814e+00 -1.058214671136060492e+00
5.138807395409106249e-01 5.053827872707520319e-01
-1.835030358977220999e-01 -6.261289466952609795e-01
4.786110395922139882e-02 2.705227183693544313e-01
2.029833897540911813e+00 2.421903366136467728e+00
1.565353931332628568e+00 1.984768002240783646e+00
-4.287855639807476582e-02 -3.449686981552239073e-01
1.266883465901536887e+00 9.839539492098123841e-01
3.512999590028775820e-02 -4.694948722044305078e-02
-8.556206383197689780e-01 -1.256635567228636008e+00
-1.795989552131695977e-01 -1.247816905366991164e-01
9.735625597937127562e-01 8.398428467573000322e-01
-6.180616541256952479e-01 -1.421418623187138852e+00
1.397955243857300189e+00 1.738685883482062655e+00
1.448044822941623844e+00 9.574297916405627440e-01
3.818768057548868056e-01 3.452695379191470515e-01
1.168877122886893494e+00 7.326938297227758579e-01
2.389595908283460357e+00 3.015885422890933754e+00
-1.504333993232872979e+00 -6.762510756098208953e-01
-3.884935544969395638e-01 -5.547638251252474673e-01
2.538742477852805046e-01 5.365289604796779077e-01
1.030885467835130020e+00 5.899554428404268913e-01
7.547453074325594091e-01 2.788633214049816011e-01
2.023713784890277534e-01 9.807797873410319112e-02
2.727279982292095895e+00 2.723167867741656423e+00
-5.564895413143731151e-01 -3.856281900174298727e-01
-8.514040249026174623e-01 -5.486395737705259679e-01
1.415597013082771916e-01 6.198662153365636085e-01
-9.341844279853886990e-01 -4.029566302017491553e-01
-5.101514133795841399e-01 -1.095524032622590682e-01
1.272581274650446126e+00 1.630301682264929886e+00
2.463484653522844681e-01 8.716141314288434749e-01
-6.092485140961934054e-01 1.372199026803702648e-01
3.402872153262089250e-01 1.227193270270738212e+00
7.406199592616141691e-01 1.001879409560874734e+00
-1.342993218963641988e+00 -1.184153871012552539e+00
-5.165487205179124519e-01 -4.887249427492476039e-01
7.853596495221176754e-01 8.189349391472796613e-01
1.339982935678406317e+00 6.705839815509343493e-01
-8.796458152567650235e-02 -8.678891633370391379e-01
1.906361277924367492e+00 1.920503736757441349e+00
1.115168731359577475e-01 2.937661874604207135e-01
7.890114305579608578e-01 -1.565507654152700767e-01
1.599904738885997713e+00 1.045341956974448649e+00
1.572310446601763889e+00 1.164863839877169793e+00
1.329292127612011543e+00 1.283837058547404819e+00
2.241382120169906234e+00 1.362187250150713957e+00
1.657405638097365075e-01 3.483369533742448065e-01
-4.978586513704595373e-01 -6.996351458803489187e-01
-1.501614695807769406e+00 -1.449328329048994668e+00
-5.955185004683395400e-01 -6.222075500816215410e-01
1.463517214740016614e+00 1.795670712570602179e+00
-8.245495996354152979e-01 -9.432540709715115934e-01
4.800799387497579618e-01 4.985479646823502975e-01
9.037139584627259525e-01 4.198620230000781328e-01
-5.407407193235606035e-01 -6.311604549275623421e-01
-6.461360460687692875e-01 -2.078374294422189184e-01
7.476405264441053911e-01 9.846110048058721587e-01
-7.364669231934419802e-01 -7.649890027912522594e-01
1.319095256923550064e-01 -2.225224537543342707e-01
1.109759553718024705e+00 6.582513840868182697e-01
-5.584849965332956412e-01 -4.854116220508989943e-01
-7.864177124255825602e-01 -5.282401670661870385e-01
8.002869648927691815e-01 2.033810178875140873e-01
6.459786362438999507e-01 4.969925082764545254e-01
1.324082945824624380e+00 1.329163567882906349e+00
1.041522800444562469e+00 1.815728422589737656e+00
1.079933262193664811e+00 -2.309944924040831238e-01
-8.653565030390795165e-01 -2.780684937507651444e-01
9.021191505822647727e-01 6.012612454462733513e-01
1.974425373771496295e+00 1.762627850641469651e+00
3.026946384228492715e-01 6.455732672631901981e-01
-3.166037613586562660e+00 -2.742141689423032602e+00
-5.405475189461741437e-01 -5.459719478639012413e-01
8.596401539718923068e-02 -8.612489941802679849e-02
-7.097845464901313406e-01 -9.951994011576541510e-01
-4.181278370512312992e-01 -5.896383792149512137e-01
2.266578457347253051e-01 4.575209302621724428e-01
-6.115284191631736865e-01 -1.295121378015727576e+00
-1.713954094651925775e-01 1.668656395698444872e-01
-1.380964831528918246e+00 -7.756092196049538812e-01
-3.427206902224411156e-01 -5.237787485633405016e-01
1.434583723622183671e-01 4.305296962979190400e-01
8.371772668694966724e-01 6.068507360527393146e-01
-2.894486630277752666e-03 3.513159971393035180e-02
-8.443071428282497015e-01 -1.773770176611923821e+00
-5.641519297777924935e-01 -2.512010272539226263e-01
1.797905850371461556e+00 1.909098776945986620e+00
1.070782486844607195e+00 1.342236711495384149e+00
-9.824011922170248212e-01 -7.650529301250117431e-01
8.879457291347607750e-01 1.026113956345477085e+00
7.507399807537491476e-01 1.145072604334576027e+00
-1.258106690295987207e+00 -1.351921948853096689e+00
-7.877414906702594477e-01 -2.271281573642655038e-01
-1.812684440919351547e-02 1.768983100501390904e-01
-9.882292291291617792e-01 -1.289380804411422554e+00
6.949584885639811249e-01 3.972428856764286254e-01
-6.735006393097849875e-01 -8.463300594347407113e-01
-1.787181727569502776e+00 -1.211258747276843906e+00
1.088367953157605372e+00 1.090748614212933454e+00
7.161577394844493849e-01 1.452141670528493966e+00
2.223134553420273107e+00 1.453896062594980831e+00
4.016949565460965939e-03 4.719838918776245174e-01
-1.195362513605615351e-01 1.588637797527616413e-01
-2.836799620864858817e-01 2.685171276624077064e-01
-5.327272618147409905e-02 -6.007093011419769590e-01
1.365562343164225645e+00 8.751039168732884788e-01
-6.492283290350888691e-01 -1.014910838692880901e+00
-1.785653504900019728e+00 -2.154667864379410602e+00
-2.212344064889713913e+00 -2.372012076996376617e+00
-2.076776280965819677e+00 -2.503806822624863315e+00
-3.895299026964159639e-01 -2.972197390043102572e-01
3.880389061417121588e-01 1.022582113875989962e-01
-3.722528479976437987e-01 -7.195994345391192315e-01
-5.868014479416164830e-01 -1.023851580749801204e+00
-9.187498383785017153e-02 -3.218234356154536235e-01
-8.207060932041494450e-01 -5.321018997145187113e-01
-1.169065458614336306e+00 -1.606358576496908608e+00
-1.103061622946496012e+00 -1.144270183263969676e+00
-1.026182554540028713e+00 -9.912363616169427294e-01
6.151060626852350444e-01 5.435892911125606020e-01
-1.090545676213392268e+00 -1.336815359855610730e+00
-1.679921701199044715e-01 6.428577179060234181e-01
4.907342702960421077e-01 2.616941723580236689e-01
1.654264344971626111e+00 1.827399974853265663e+00
9.956797126125412067e-02 3.831181361056522627e-01
2.577615032230310410e-01 6.791812401407065769e-01
1.702877708215942532e+00 1.423980869090009982e+00
-9.924104478168571664e-01 -1.440225744389256768e+00
-2.997878963226475735e-01 -2.642341910808628791e-01
-1.602971060539119641e+00 -9.185286735517748102e-01
-7.069532482780475080e-01 -6.442880318922403760e-01
-2.276692900617085513e-01 -6.125020054354806537e-02
8.154857599462210782e-01 1.165954415552695966e+00
-1.240346767559640684e+00 -1.512809515683797734e+00
9.326581007609728857e-01 2.453030937407499890e-01
-9.109816335136775578e-01 -2.614077670319031044e-01
-3.756935185483234463e-02 -4.700914012454712188e-01
-6.913298560064045084e-01 -1.054449956818363177e+00
8.307746143118488469e-01 1.829664998839878765e+00
2.708656272832667411e-01 -1.524360557534139467e-02
1.211351135179139948e+00 9.431969528128670843e-01
5.533131388394031402e-01 8.754223792672930493e-01
-1.464766092910993189e-01 -6.803584510189293333e-01
-2.590969056906967244e-02 -4.757214876159818889e-02
3.157582796487857779e-01 1.512276151316674644e-01
2.079042380343512353e-01 -5.150973893180513241e-02
4.336167944675105024e-01 -2.476008710974430399e-02
-7.865197477325600595e-01 -1.641652070859887402e+00
-6.956168869298773316e-01 -9.160576297347874375e-01
-3.452678443377925066e-01 -7.384392318378408815e-01
-2.299603367011044397e-01 7.227911343697758229e-01
-1.325107486280345359e+00 -9.501306863534394465e-01
-1.108993946428299848e+00 -1.271243540862783350e+00
5.924210235887910070e-01 8.239012939103589339e-01
7.246669452113917442e-01 8.967366203220895615e-01
1.375128228134038677e+00 9.291001323027107128e-01
-4.950302381448339895e-01 3.941643447472631401e-01
-3.629909637200492423e-01 -4.398085877910399288e-01
-9.823555075702280481e-01 -8.151558920736045044e-01
